George Lucas,136,474544677,Star Wars: Episode I - The Phantom Menace,http://www.imdb.com/title/tt0120915,English,USA,115000000,1999,6.5
Kirk De Micco,98,187165546,The Croods,http://www.imdb.com/title/tt0481499,English,USA,135000000,2013,7.3
FrÌ©dÌ©ric Forestier,116,,Asterix at the Olympic Games,http://www.imdb.com/title/tt0463872,French,France,78000000,2008,5.1
John Woo,153,40911830,Windtalkers,http://www.imdb.com/title/tt0245562,English,USA,115000000,2002,6
Cedric Nicolas-Troyan,120,47952020,The Huntsman: Winter's War,http://www.imdb.com/title/tt2381991,English,USA,115000000,2016,6.1
Jonathan Liebesman,101,190871240,Teenage Mutant Ninja Turtles,http://www.imdb.com/title/tt1291150,English,USA,125000000,2014,5.9
Alfonso CuarÌ_n,91,274084951,Gravity,http://www.imdb.com/title/tt1454468,English,UK,100000000,2013,7.8
Roger Donaldson,108,67155742,Dante's Peak,http://www.imdb.com/title/tt0118928,English,USA,116000000,1997,5.8
Dave Green,112,81638674,Teenage Mutant Ninja Turtles: Out of the Shadows,http://www.imdb.com/title/tt3949660,English,USA,135000000,2016,6.3
Josh Trank,100,56114221,Fantastic Four,http://www.imdb.com/title/tt1502712,English,USA,120000000,2015,4.3
Shawn Levy,108,250863268,Night at the Museum,http://www.imdb.com/title/tt0477347,English,USA,110000000,2006,6.4
Brad Peyton,114,155181732,San Andreas,http://www.imdb.com/title/tt2126355,English,USA,110000000,2015,6.1
Roger Spottiswoode,119,125332007,Tomorrow Never Dies,http://www.imdb.com/title/tt0120347,English,UK,110000000,1997,6.5
Roland Emmerich,142,113330342,The Patriot,http://www.imdb.com/title/tt0187393,English,USA,110000000,2000,7.1
Steven Soderbergh,125,125531634,Ocean's Twelve,http://www.imdb.com/title/tt0349903,English,USA,110000000,2004,6.4
Doug Liman,126,186336103,Mr. & Mrs. Smith,http://www.imdb.com/title/tt0356910,English,USA,120000000,2005,6.5
Robert Schwentke,119,129995817,Insurgent,http://www.imdb.com/title/tt2908446,English,USA,110000000,2015,6.3
Martin Scorsese,170,102608827,The Aviator,http://www.imdb.com/title/tt0338751,English,USA,110000000,2004,7.5
Rob Letterman,85,42776259,Gulliver's Travels,http://www.imdb.com/title/tt1320261,English,USA,112000000,2010,4.9
Michel Gondry,119,98780042,The Green Hornet,http://www.imdb.com/title/tt0990407,English,USA,120000000,2011,5.8
,60,,The A-Team            ,http://www.imdb.com/title/tt0084967,English,USA,,,7.6
Noam Murro,102,106369117,300: Rise of an Empire,http://www.imdb.com/title/tt1253863,English,USA,110000000,2014,6.2
Raja Gosnell,103,142614158,The Smurfs,http://www.imdb.com/title/tt0472181,English,USA,110000000,2011,5.5
Will Finn,76,50026353,Home on the Range,http://www.imdb.com/title/tt0299172,English,USA,110000000,2004,5.4
Robert Schwentke,120,66002193,Allegiant,http://www.imdb.com/title/tt3410834,English,USA,110000000,2016,5.8
Shawn Levy,127,85463309,Real Steel,http://www.imdb.com/title/tt0433035,English,USA,110000000,2011,7.1
Raja Gosnell,105,71017784,The Smurfs 2,http://www.imdb.com/title/tt2017020,English,USA,105000000,2013,5.4
Jan de Bont,121,48068396,Speed 2: Cruise Control,http://www.imdb.com/title/tt0120179,English,USA,160000000,1997,3.7
Gavin Hood,114,61656849,Ender's Game,http://www.imdb.com/title/tt1731141,English,USA,110000000,2013,6.7
Len Wiseman,129,134520804,Live Free or Die Hard,http://www.imdb.com/title/tt0337978,English,USA,110000000,2007,7.2
Peter Jackson,171,313837577,The Lord of the Rings: The Fellowship of the Ring,http://www.imdb.com/title/tt0120737,English,New Zealand,93000000,2001,8.8
Frank Coraci,120,24004159,Around the World in 80 Days,http://www.imdb.com/title/tt0327437,English,USA,110000000,2004,5.8
Michael Mann,165,58183966,Ali,http://www.imdb.com/title/tt0248667,English,USA,107000000,2001,6.8
Bo Welch,82,100446895,The Cat in the Hat,http://www.imdb.com/title/tt0312528,English,USA,109000000,2003,3.8
Alex Proyas,115,144795350,"I, Robot",http://www.imdb.com/title/tt0343818,English,USA,120000000,2004,7.1
Ridley Scott,194,47396698,Kingdom of Heaven,http://www.imdb.com/title/tt0320661,English,USA,130000000,2005,7.2
Rob Minkoff,84,140015224,Stuart Little,http://www.imdb.com/title/tt0164912,English,Germany,133000000,1999,5.9
Ron Clements,97,104374107,The Princess and the Frog,http://www.imdb.com/title/tt0780521,English,USA,105000000,2009,7.1
Ridley Scott,151,228430993,The Martian,http://www.imdb.com/title/tt3659388,English,USA,108000000,2015,8.1
Christopher Barnard,22,,"10,000 B.C.            ",http://www.imdb.com/title/tt1869849,,,,,7.2
Michael Bay,136,35799026,The Island,http://www.imdb.com/title/tt0399201,English,USA,126000000,2005,6.9
Peter Chelsom,104,6712451,Town & Country,http://www.imdb.com/title/tt0141907,English,New Line,90000000,2001,4.4
Dominic Sena,127,101643008,Gone in Sixty Seconds,http://www.imdb.com/title/tt0187078,English,USA,90000000,2000,6.5
Ridley Scott,171,187670866,Gladiator,http://www.imdb.com/title/tt0172495,English,USA,103000000,2000,8.5
Steven Spielberg,145,132014112,Minority Report,http://www.imdb.com/title/tt0181689,English,USA,102000000,2002,7.7
Chris Columbus,174,261970615,Harry Potter and the Chamber of Secrets,http://www.imdb.com/title/tt0295297,English,UK,100000000,2002,7.4
Martin Campbell,144,167007184,Casino Royale,http://www.imdb.com/title/tt0381061,English,UK,150000000,2006,8
Tim Burton,119,180011740,Planet of the Apes,http://www.imdb.com/title/tt0133152,English,USA,100000000,2001,5.7
James Cameron,153,204843350,Terminator 2: Judgment Day,http://www.imdb.com/title/tt0103064,English,USA,102000000,1991,8.5
Michael Mann,140,97030725,Public Enemies,http://www.imdb.com/title/tt1152836,English,USA,100000000,2009,7
Ridley Scott,176,130127620,American Gangster,http://www.imdb.com/title/tt0765429,English,USA,100000000,2007,7.8
James Cameron,141,146282411,True Lies,http://www.imdb.com/title/tt0111503,English,USA,115000000,1994,7.2
Tony Scott,106,65452312,The Taking of Pelham 1 2 3,http://www.imdb.com/title/tt1111422,English,USA,100000000,2009,6.4
Paul Weitz,98,148383780,Little Fockers,http://www.imdb.com/title/tt0970866,English,USA,100000000,2010,5.5
Adam McKay,116,119219978,The Other Guys,http://www.imdb.com/title/tt1386588,English,USA,100000000,2010,6.7
Chuck Russell,115,101228120,Eraser,http://www.imdb.com/title/tt0116213,English,USA,100000000,1996,6.1
Quentin Tarantino,165,162804648,Django Unchained,http://www.imdb.com/title/tt1853728,English,USA,100000000,2012,8.5
Gary Trousdale,91,100117603,The Hunchback of Notre Dame,http://www.imdb.com/title/tt0116583,English,USA,100000000,1996,6.9
Mark Dindal,78,89296573,The Emperor's New Groove,http://www.imdb.com/title/tt0120917,English,USA,100000000,2000,7.3
Simon West,103,85017401,The Expendables 2,http://www.imdb.com/title/tt1764651,English,USA,92000000,2012,6.7
Jon Turteltaub,131,173005002,National Treasure,http://www.imdb.com/title/tt0368891,English,USA,100000000,2004,6.9
Stefen Fangmeier,104,75030163,Eragon,http://www.imdb.com/title/tt0449010,English,USA,100000000,2006,5.1
Spike Jonze,101,77222184,Where the Wild Things Are,http://www.imdb.com/title/tt0386117,English,Germany,100000000,2009,6.8
Joe Wright,111,34964818,Pan,http://www.imdb.com/title/tt3332064,English,USA,150000000,2015,5.8
Chris Wedge,102,107515297,Epic,http://www.imdb.com/title/tt0848537,English,USA,100000000,2013,6.7
Florian Henckel von Donnersmarck,103,67631157,The Tourist,http://www.imdb.com/title/tt1243957,English,USA,100000000,2010,6
Peter Hyams,121,66862068,End of Days,http://www.imdb.com/title/tt0146675,English,USA,83000000,1999,5.7
Edward Zwick,143,57366262,Blood Diamond,http://www.imdb.com/title/tt0450259,English,Germany,100000000,2006,8
Martin Scorsese,240,116866727,The Wolf of Wall Street,http://www.imdb.com/title/tt0993846,English,USA,100000000,2013,8.2
Joel Schumacher,121,184031112,Batman Forever,http://www.imdb.com/title/tt0112462,English,USA,100000000,1995,5.4
Paul Verhoeven,129,54700065,Starship Troopers,http://www.imdb.com/title/tt0120201,English,USA,105000000,1997,7.2
Tom Tykwer,172,27098580,Cloud Atlas,http://www.imdb.com/title/tt1371111,English,Germany,102000000,2012,7.5
Zack Snyder,101,55673333,Legend of the Guardians: The Owls of Ga'Hoole,http://www.imdb.com/title/tt1219342,English,USA,80000000,2010,7
Pitof,87,40198710,Catwoman,http://www.imdb.com/title/tt0327554,English,USA,100000000,2004,3.3
Brett Ratner,101,72660029,Hercules,http://www.imdb.com/title/tt1267297,English,USA,100000000,2014,6
Ron Clements,95,38120554,Treasure Planet,http://www.imdb.com/title/tt0133240,English,USA,140000000,2002,7.1
Brad Silberling,102,49392095,Land of the Lost,http://www.imdb.com/title/tt0457400,English,USA,100000000,2009,5.4
Patrick Hughes,131,39292022,The Expendables 3,http://www.imdb.com/title/tt2333784,English,USA,90000000,2014,6.1
Ericson Core,114,28772222,Point Break,http://www.imdb.com/title/tt2058673,English,USA,105000000,2015,5.3
Lawrence Guterman,94,17010646,Son of the Mask,http://www.imdb.com/title/tt0362165,English,USA,84000000,2005,2.2
Ron Howard,122,24985612,In the Heart of the Sea,http://www.imdb.com/title/tt1390411,English,USA,100000000,2015,7
Ron Underwood,95,4411102,The Adventures of Pluto Nash,http://www.imdb.com/title/tt0180052,English,USA,100000000,2002,3.8
Paul Greengrass,115,35024475,Green Zone,http://www.imdb.com/title/tt0947810,English,France,100000000,2010,6.9
Steve Martino,88,130174897,The Peanuts Movie,http://www.imdb.com/title/tt2452042,English,USA,99000000,2015,7.2
David Mamet,110,10200000,The Spanish Prisoner,http://www.imdb.com/title/tt0120176,English,USA,10000000,1997,7.3
Stephen Sommers,130,202007640,The Mummy Returns,http://www.imdb.com/title/tt0209163,English,USA,98000000,2001,6.3
Martin Scorsese,216,77679638,Gangs of New York,http://www.imdb.com/title/tt0217505,English,USA,100000000,2002,7.5
Yimou Zhang,146,9213,The Flowers of War,http://www.imdb.com/title/tt1410063,Mandarin,China,94000000,2011,7.6
Ash Brannon,85,58867694,Surf's Up,http://www.imdb.com/title/tt0423294,English,USA,100000000,2007,6.8
Frank Oz,93,59475623,The Stepford Wives,http://www.imdb.com/title/tt0327162,English,USA,90000000,2004,5.2
Ridley Scott,152,108638745,Black Hawk Down,http://www.imdb.com/title/tt0265086,English,USA,92000000,2001,7.7
Jay Roach,85,86897182,The Campaign,http://www.imdb.com/title/tt1790886,English,USA,95000000,2012,6.2
Luc Besson,126,63540020,The Fifth Element,http://www.imdb.com/title/tt0119116,English,France,93000000,1997,7.7
Michael Patrick King,146,95328937,Sex and the City 2,http://www.imdb.com/title/tt1261945,English,USA,100000000,2010,4.3
Bibo Bergeron,89,50802661,The Road to El Dorado,http://www.imdb.com/title/tt0138749,English,USA,95000000,2000,6.9
Steve Martino,88,161317423,Ice Age: Continental Drift,http://www.imdb.com/title/tt1667889,English,USA,95000000,2012,6.6
Kenneth Branagh,105,201148159,Cinderella,http://www.imdb.com/title/tt1661199,English,USA,95000000,2015,7
Peter Jackson,135,43982842,The Lovely Bones,http://www.imdb.com/title/tt0380510,English,USA,65000000,2009,6.7
Andrew Stanton,100,380838870,Finding Nemo,http://www.imdb.com/title/tt0266543,English,USA,94000000,2003,8.2
Peter Jackson,192,377019252,The Lord of the Rings: The Return of the King,http://www.imdb.com/title/tt0167260,English,USA,94000000,2003,8.9
Peter Jackson,172,340478898,The Lord of the Rings: The Two Towers,http://www.imdb.com/title/tt0167261,English,USA,94000000,2002,8.7
Sergey Bodrov,102,17176900,Seventh Son,http://www.imdb.com/title/tt1121096,English,USA,95000000,2014,5.5
Simon West,100,131144183,Lara Croft: Tomb Raider,http://www.imdb.com/title/tt0146316,English,USA,115000000,2001,5.7
Wally Pfister,119,23014504,Transcendence,http://www.imdb.com/title/tt2209764,English,UK,100000000,2014,6.3
Joe Johnston,92,181166115,Jurassic Park III,http://www.imdb.com/title/tt0163025,English,USA,93000000,2001,5.9
Rupert Wyatt,105,176740650,Rise of the Planet of the Apes,http://www.imdb.com/title/tt1318514,English,USA,93000000,2011,7.6
Mark Waters,107,71148699,The Spiderwick Chronicles,http://www.imdb.com/title/tt0416236,English,USA,90000000,2008,6.6
John Moore,101,67344392,A Good Day to Die Hard,http://www.imdb.com/title/tt1606378,English,USA,92000000,2013,5.3
John Lee Hancock,137,22406362,The Alamo,http://www.imdb.com/title/tt0318974,English,USA,107000000,2004,6
Brad Bird,115,261437578,The Incredibles,http://www.imdb.com/title/tt0317705,English,USA,92000000,2004,8
Renny Harlin,124,11000000,Cutthroat Island,http://www.imdb.com/title/tt0112760,English,USA,98000000,1995,5.6
Chris Columbus,118,88761720,Percy Jackson & the Olympians: The Lightning Thief,http://www.imdb.com/title/tt0814255,English,UK,95000000,2010,5.9
Barry Sonnenfeld,98,250147615,Men in Black,http://www.imdb.com/title/tt0119654,English,USA,90000000,1997,7.3
John Lasseter,82,245823397,Toy Story 2,http://www.imdb.com/title/tt0120363,English,USA,90000000,1999,7.9
Tony Scott,98,81557479,Unstoppable,http://www.imdb.com/title/tt0477080,English,USA,100000000,2010,6.8
Brett Ratner,90,226138454,Rush Hour 2,http://www.imdb.com/title/tt0266915,English,USA,90000000,2001,6.6
Robert Zemeckis,130,155370362,What Lies Beneath,http://www.imdb.com/title/tt0161081,English,USA,100000000,2000,6.6
Phil Lord,90,124870275,Cloudy with a Chance of Meatballs,http://www.imdb.com/title/tt0844471,English,USA,100000000,2009,7
Carlos Saldanha,94,196573705,Ice Age: Dawn of the Dinosaurs,http://www.imdb.com/title/tt1080016,English,USA,90000000,2009,7
Ben Stiller,114,58229120,The Secret Life of Walter Mitty,http://www.imdb.com/title/tt0359950,English,USA,90000000,2013,7.3
McG,94,125305545,Charlie's Angels,http://www.imdb.com/title/tt0160127,English,USA,92000000,2000,5.5
Martin Scorsese,151,132373442,The Departed,http://www.imdb.com/title/tt0407887,English,USA,90000000,2006,8.5
Tony Bancroft,88,120618403,Mulan,http://www.imdb.com/title/tt0120762,English,USA,90000000,1998,7.5
Ben Stiller,121,110416702,Tropic Thunder,http://www.imdb.com/title/tt0942385,English,USA,92000000,2008,7
David Fincher,158,102515793,The Girl with the Dragon Tattoo,http://www.imdb.com/title/tt1568346,English,USA,90000000,2011,7.8
John McTiernan,128,100012500,Die Hard with a Vengeance,http://www.imdb.com/title/tt0112864,English,USA,90000000,1995,7.6
Guy Ritchie,128,209019489,Sherlock Holmes,http://www.imdb.com/title/tt0988045,English,USA,90000000,2009,7.6
Timur Bekmambetov,141,,Ben-Hur,http://www.imdb.com/title/tt2638144,English,USA,,2016,6.1
Gary Trousdale,95,84037039,Atlantis: The Lost Empire,http://www.imdb.com/title/tt0230011,English,USA,120000000,2001,6.8
Walt Becker,92,85884815,Alvin and the Chipmunks: The Road Chip,http://www.imdb.com/title/tt2974918,English,USA,90000000,2015,5
Bryan Singer,121,83077470,Valkyrie,http://www.imdb.com/title/tt0985699,English,USA,75000000,2008,7.1
Dennis Dugan,113,100018837,You Don't Mess with the Zohan,http://www.imdb.com/title/tt0960144,English,USA,90000000,2008,5.5
Chris Columbus,106,78747585,Pixels,http://www.imdb.com/title/tt2120120,English,USA,88000000,2015,5.6
Steven Spielberg,146,78616689,A.I. Artificial Intelligence,http://www.imdb.com/title/tt0212720,English,USA,100000000,2001,7.1
Rob Minkoff,88,75817994,The Haunted Mansion,http://www.imdb.com/title/tt0338094,English,USA,90000000,2003,4.9
Robert Zemeckis,150,100853835,Contact,http://www.imdb.com/title/tt0118884,English,USA,90000000,1997,7.4
Paul Verhoeven,119,73209340,Hollow Man,http://www.imdb.com/title/tt0164052,English,USA,95000000,2000,5.7
Sydney Pollack,128,72515360,The Interpreter,http://www.imdb.com/title/tt0373926,Aboriginal,UK,80000000,2005,6.4
Thor Freudenthal,106,68558662,Percy Jackson: Sea of Monsters,http://www.imdb.com/title/tt1854564,English,USA,90000000,2013,5.9
Jan de Bont,117,65653758,Lara Croft Tomb Raider: The Cradle of Life,http://www.imdb.com/title/tt0325703,English,USA,95000000,2003,5.5
Jon M. Chu,129,64685359,Now You See Me 2,http://www.imdb.com/title/tt3110958,English,USA,90000000,2016,6.9
Phillip Noyce,116,61355436,The Saint,http://www.imdb.com/title/tt0120053,English,USA,68000000,1997,6.2
Tony Scott,114,26871,Spy Game,http://www.imdb.com/title/tt0266987,English,Germany,92000000,2001,7
Brian De Palma,114,60874615,Mission to Mars,http://www.imdb.com/title/tt0183523,English,USA,90000000,2000,5.6
Carlos Saldanha,96,143618384,Rio,http://www.imdb.com/title/tt1436562,English,USA,90000000,2011,7
Chris Columbus,132,58220776,Bicentennial Man,http://www.imdb.com/title/tt0182789,English,USA,100000000,1999,6.8
Mick Jackson,104,47474112,Volcano,http://www.imdb.com/title/tt0120461,English,USA,90000000,1997,5.4
Alan J. Pakula,111,42877165,The Devil's Own,http://www.imdb.com/title/tt0118972,English,USA,86000000,1997,6.1
Kathryn Bigelow,138,35168677,K-19: The Widowmaker,http://www.imdb.com/title/tt0267626,English,UK,100000000,2002,6.7
Josh Trank,100,56114221,Fantastic Four,http://www.imdb.com/title/tt1502712,English,USA,120000000,2015,4.3
John Milius,129,37567440,Conan the Barbarian,http://www.imdb.com/title/tt0082198,English,USA,20000000,1982,6.9
Ron Howard,144,61644321,Cinderella Man,http://www.imdb.com/title/tt0352248,English,USA,88000000,2005,8
Andrey Konchalovskiy,110,190562,The Nutcracker in 3D,http://www.imdb.com/title/tt1041804,English,UK,90000000,2010,4.4
Gary Ross,140,120147445,Seabiscuit,http://www.imdb.com/title/tt0329575,English,USA,87000000,2003,7.3
Jan de Bont,113,241688385,Twister,http://www.imdb.com/title/tt0117998,English,USA,92000000,1996,6.3
Rob Cohen,106,144512310,The Fast and the Furious,http://www.imdb.com/title/tt0232500,English,USA,38000000,2001,6.7
Robert Zemeckis,143,233630478,Cast Away,http://www.imdb.com/title/tt0162222,English,USA,90000000,2000,7.7
George Miller,108,197992827,Happy Feet,http://www.imdb.com/title/tt0366548,English,USA,100000000,2006,6.5
Paul Greengrass,108,176049130,The Bourne Supremacy,http://www.imdb.com/title/tt0372183,English,USA,75000000,2004,7.8
Wolfgang Petersen,124,172620724,Air Force One,http://www.imdb.com/title/tt0118571,English,USA,85000000,1997,6.4
